name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Ho Chi Minh City, VN",1/13/2025,88.4,76.5,80.8,91.2,75.7,80.4,67,62.6,0,13,0,,0,0,21.1,12.6,214.6,1012.9,69.4,14.1,214.3,7.7,9,0,2025-01-13T05:45:00,2025-01-13T18:03:00,0.19,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",1/14/2025,86.6,78.3,81.6,88.8,77.8,81.1,70.3,64.3,0,19,0,,0,0,18.2,12.2,311.3,1009.7,47.8,12.6,348.2,12.5,8,0,2025-01-14T05:48:00,2025-01-14T18:08:00,0.22,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",1/15/2025,82.6,74.2,77.6,84.4,72.4,78.7,68.6,69.9,0.01,41,21.4,rain,0,0,13.4,9.3,20.2,1011.8,71.9,15.7,164.2,5.9,9,0,2025-01-15T05:31:00,2025-01-15T18:07:00,0.25,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",1/16/2025,85.7,75.2,78,87.5,74.7,77.8,68.7,69.5,0.1,36,25.8,rain,0,0,16.1,12.5,329.5,1004.5,33.9,10,231.3,8.3,4,0,2025-01-16T05:47:00,2025-01-16T18:10:00,0.29,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",1/17/2025,84.2,75.6,79,85.3,73.8,80.6,68.8,71.5,0.04,32,26.5,rain,0,0,19.6,15.9,124.9,1010.9,71.3,15.5,220.5,7.9,5,0,2025-01-17T05:39:00,2025-01-17T18:19:00,0.32,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",1/18/2025,83.5,73,77.2,85.5,71.4,77.1,59.7,62,0,7,0,,0,0,19.1,11.1,220.4,1005.1,62.4,17.8,301.5,10.9,11,0,2025-01-18T05:31:00,2025-01-18T18:05:00,0.36,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",1/19/2025,80.7,73.6,76.2,82.3,73.5,77.5,58.7,71.6,0,8,0,,0,0,15.6,9.6,331.3,1012.9,53.6,18.1,143.6,5.2,7,0,2025-01-19T05:30:00,2025-01-19T18:14:00,0.39,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",1/20/2025,82.7,71.4,75.2,84.3,69.7,74.9,64.2,57,0,9,0,,0,0,21.3,12.2,284.2,1013.8,68.1,18,324.3,11.7,3,0,2025-01-20T05:45:00,2025-01-20T18:14:00,0.42,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",1/21/2025,86.9,76.5,79.9,89.3,75.5,80.7,67.1,71.5,0.05,31,20.3,rain,0,0,24.5,16.5,231.4,1004.3,78.9,15.6,234.6,8.4,8,0,2025-01-21T05:45:00,2025-01-21T18:10:00,0.46,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",1/22/2025,83,75.6,78.1,84.5,74.6,77.2,64.8,66.4,0,18,0,,0,0,23.6,13.6,324,1009.9,64.6,12.1,222.4,8,8,0,2025-01-22T05:31:00,2025-01-22T18:10:00,0.49,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",1/23/2025,83.6,74.6,77.5,85.4,74.6,77.3,64.8,68.9,0.03,36,14.1,rain,0,0,21.4,11.4,205.6,1007.3,49,5,303.6,10.9,10,0,2025-01-23T05:30:00,2025-01-23T18:10:00,0.53,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",1/24/2025,82.8,73.4,76.8,84.9,72.9,76.1,59,64.9,0.01,39,24.6,rain,0,0,15.5,11,200.5,1012.1,52.3,13,246.4,8.9,6,0,2025-01-24T05:45:00,2025-01-24T18:12:00,0.56,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",1/25/2025,81.8,73.9,77,84.7,72.4,76.9,61.7,72.1,0,14,0,,0,0,21.5,12.4,98,1006.9,57.8,13.1,263.4,9.5,10,0,2025-01-25T05:47:00,2025-01-25T18:01:00,0.59,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",1/26/2025,84.9,77.1,79.8,86.3,75.9,79.5,68.5,64.4,0.03,26,5.3,rain,0,0,19.6,9.8,284.6,1008.9,54.7,12.4,322.9,11.6,9,0,2025-01-26T05:42:00,2025-01-26T18:16:00,0.63,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",1/27/2025,86.3,74.5,79.1,88.2,73.4,80.9,63.2,73.3,0,5,0,,0,0,13.9,9.3,255.3,1005.8,57.4,14,291.6,10.5,9,0,2025-01-27T05:45:00,2025-01-27T18:14:00,0.66,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",1/28/2025,82.7,70.4,75.3,85.5,68.8,76,58.3,79.4,0,18,0,,0,0,15.7,10.8,105,1008.2,43.3,15.7,266.5,9.6,5,0,2025-01-28T05:33:00,2025-01-28T18:09:00,0.69,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",1/29/2025,83.8,72.5,77.3,85,71.4,76.9,67.9,76.7,0.43,61,51.6,rain,0,0,17.3,13.5,37,1008.9,45.6,17.1,259.1,9.3,8,10,2025-01-29T05:34:00,2025-01-29T18:10:00,0.73,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm trung bình.",rain,VVTS
"Ho Chi Minh City, VN",1/30/2025,85.4,75.2,77.5,88.2,75.1,77.4,60.7,48.1,0.02,29,12.4,rain,0,0,21.3,13.2,241.1,1011.4,50.8,13.1,212.2,7.6,11,0,2025-01-30T05:44:00,2025-01-30T18:12:00,0.76,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",1/31/2025,85.3,77.5,79.7,87,76.1,80.2,62.2,70.5,0,0,0,,0,0,15.9,8.3,37.3,1010.9,58.5,14.5,198.7,7.2,9,0,2025-01-31T05:45:00,2025-01-31T18:03:00,0.8,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/1/2025,86.3,76,80.1,87.6,74.1,80.9,70.9,74,0,11,0,,0,0,20.8,14.2,135.7,1010.6,59.6,13.8,297.2,10.7,8,0,2025-02-01T05:34:00,2025-02-01T18:05:00,0.83,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/2/2025,88.1,77.1,80.4,89.2,76.6,79.9,71,74.4,0,0,0,,0,0,15.4,12.1,13,1011.4,58.9,18.5,235.8,8.5,5,0,2025-02-02T05:33:00,2025-02-02T18:15:00,0.86,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/3/2025,87.7,75.7,80,90.6,75,79.8,65.5,67.1,0.01,25,26.3,rain,0,0,14,10.2,257.5,1012.6,58,12.5,255.4,9.2,3,0,2025-02-03T05:49:00,2025-02-03T18:07:00,0.9,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",2/4/2025,81.3,72.5,76.4,83.7,72.4,77.5,59.5,85.1,0.07,38,21.3,rain,0,0,15.3,9.5,219,1014.6,52.4,12.5,274.6,9.9,9,0,2025-02-04T05:30:00,2025-02-04T18:12:00,0.93,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm cao.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",2/5/2025,84.4,76.3,80.1,86.2,74.6,79.7,67.9,68,0.03,32,23.8,rain,0,0,19.5,11,329.9,1004,81.1,19.3,269.4,9.7,8,0,2025-02-05T05:44:00,2025-02-05T18:09:00,0.97,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",2/6/2025,85.9,78.2,80.8,86.9,76.3,82.7,71.3,62,0,11,0,,0,0,19,13.5,78,1012.8,33.5,18,233.6,8.4,7,0,2025-02-06T05:35:00,2025-02-06T18:08:00,0,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/7/2025,85.2,76.9,80.1,86.5,76.8,80.7,70.6,62.8,0.01,22,13.4,rain,0,0,16.3,8.6,211.9,1007.7,73.7,16.6,316.2,11.4,7,0,2025-02-07T05:47:00,2025-02-07T18:06:00,0.03,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",2/8/2025,80.3,68.6,73.3,82,67,75.2,63.2,80.8,0,0,0,,0,0,17.4,12,335.3,1006.1,59.5,12,261.8,9.4,9,0,2025-02-08T05:44:00,2025-02-08T18:18:00,0.07,Clear,"Nắng, nhiệt độ vừa, độ ẩm cao.",clear-day,VVTS
"Ho Chi Minh City, VN",2/9/2025,80.3,72.9,75.4,82.8,72.3,75.8,67.2,72.7,0,20,0,,0,0,17.9,8.1,250.1,1014.1,32.9,16.5,265.7,9.6,9,0,2025-02-09T05:33:00,2025-02-09T18:11:00,0.1,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/10/2025,86.4,77.5,81.2,89,77.3,80.9,64.9,62.4,0,1,0,,0,0,19.3,12.5,101.7,1009.2,41.4,11,241.4,8.7,10,0,2025-02-10T05:33:00,2025-02-10T18:07:00,0.14,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/11/2025,81.6,73.2,76.6,83.6,71.7,76.3,63.4,60.2,0,7,0,,0,0,15.9,10.3,54.5,1007.6,58.8,13,266.5,9.6,9,0,2025-02-11T05:34:00,2025-02-11T18:08:00,0.17,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/12/2025,90.4,80.8,83.7,91.7,79.6,83.1,67,69.5,0,2,0,,0,0,19,10.7,299.7,1007.9,58.1,17.8,258.9,9.3,1,0,2025-02-12T05:39:00,2025-02-12T18:04:00,0.2,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/13/2025,83,75.2,78.3,84,73.9,79.6,62.1,74.6,0,0,0,,0,0,14.8,11.1,113.5,1011.5,51.6,14,154.4,5.6,11,0,2025-02-13T05:36:00,2025-02-13T18:03:00,0.24,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/14/2025,86.7,78.8,81,89.3,78.6,81.5,72.3,56.4,0.06,26,19.1,rain,0,0,16.3,10,319.8,1010.5,63.1,16.7,305.6,11,10,10,2025-02-14T05:47:00,2025-02-14T18:10:00,0.27,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",2/15/2025,83.1,74.3,78.9,85.2,74,80.6,65.3,75.9,0.04,25,15.3,rain,0,0,20.9,13.7,248.3,1012.1,59.1,18.4,287.9,10.4,4,0,2025-02-15T05:34:00,2025-02-15T18:01:00,0.31,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",2/16/2025,88,79.2,81.6,90.7,78.3,83.2,71.5,62.4,0,14,0,,0,0,17,10.9,243.5,1011.8,55.6,11.1,241,8.7,10,10,2025-02-16T05:44:00,2025-02-16T18:07:00,0.34,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/17/2025,79.4,69.9,74.3,82.1,69.7,74.1,65.1,68.8,0.06,33,10.6,rain,0,0,17.8,12.3,163.8,1008,51,14.8,282,10.2,9,0,2025-02-17T05:49:00,2025-02-17T18:13:00,0.37,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",2/18/2025,86.3,75.4,79.1,88.5,74,80.8,64.4,57.1,0,48,26.5,rain,0,0,18.7,10.3,88.3,1014.7,63.5,17.3,250.6,9,8,0,2025-02-18T05:45:00,2025-02-18T18:01:00,0.41,Partially cloudy,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",2/19/2025,83.1,73.3,77.2,84.5,72.8,76.7,66.8,63.8,0,0,0,,0,0,17.9,9.5,258.9,1014.5,78.4,18.5,161.4,5.8,5,0,2025-02-19T05:47:00,2025-02-19T18:11:00,0.44,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/20/2025,83.8,73.7,78.6,86.8,72.9,79.3,66,64.4,0,5,0,,0,0,14.1,10.1,340.2,1007.5,52,11.6,193.5,7,7,0,2025-02-20T05:40:00,2025-02-20T18:18:00,0.47,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/21/2025,81.4,73.7,77,83.1,72,79,60.6,75.3,0,26,16.6,rain,0,0,20.8,12.5,188.3,1011.7,63.3,16.4,256.7,9.2,9,0,2025-02-21T05:44:00,2025-02-21T18:09:00,0.51,Partially cloudy,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",2/22/2025,87.1,75.9,79.9,88.7,75.9,80,63.5,70.7,0.04,23,18.2,rain,0,0,19.2,9.7,11.4,1007.6,54.1,13.5,251.5,9.1,8,0,2025-02-22T05:45:00,2025-02-22T18:11:00,0.54,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",2/23/2025,82.7,74.4,78.3,83.8,73.3,78.6,69.4,71.5,0.04,36,8.3,rain,0,0,18.7,11.3,66,1008.8,32.8,10.9,143.9,5.2,7,0,2025-02-23T05:36:00,2025-02-23T18:18:00,0.58,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",2/24/2025,83,75,78.3,84.8,73.4,78.4,61.4,69,0.03,30,11.8,rain,0,0,20.1,10.2,296.9,1005.8,55.1,11.5,272.5,9.8,8,0,2025-02-24T05:34:00,2025-02-24T18:08:00,0.61,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",2/25/2025,88,79.3,81.4,89.7,79.2,83.4,64.9,70.9,0.13,35,5.9,rain,0,0,16.6,13.3,195.8,1009.5,68.7,20.8,237.9,8.6,5,0,2025-02-25T05:46:00,2025-02-25T18:01:00,0.64,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",2/26/2025,84.9,73.2,78.2,87.3,73,79.9,67.8,66.9,0,12,0,,0,0,13.3,8.7,88,1010.1,36.5,18,257.1,9.3,10,0,2025-02-26T05:47:00,2025-02-26T18:00:00,0.68,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",2/27/2025,86.7,78.5,80.6,89.5,77.8,81,63.3,72.8,0.07,22,7.6,rain,0,0,14.3,10.1,178.2,1008.9,38.5,16.8,321.2,11.6,7,10,2025-02-27T05:40:00,2025-02-27T18:11:00,0.71,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",2/28/2025,84.5,75.9,79.1,87.2,75,79.2,65.9,56.2,0.01,43,20.3,rain,0,0,16,11.3,312.3,1005.3,40.7,11.4,269,9.7,6,0,2025-02-28T05:34:00,2025-02-28T18:03:00,0.75,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/1/2025,83,72.9,76.6,84.6,72.7,77.6,61,64.4,0.03,29,17.5,rain,0,0,20,16.7,259.7,1006.8,60.2,14.8,240.6,8.7,10,0,2025-03-01T05:41:00,2025-03-01T18:02:00,0.78,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/2/2025,86.1,77.9,80.4,88.1,76.2,82.2,69,71,0,2,0,,0,0,16.2,11.7,173.5,1013.2,54.4,13.3,229.5,8.3,8,0,2025-03-02T05:33:00,2025-03-02T18:10:00,0.81,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/3/2025,85.4,73,77.4,87.4,71.3,78.1,60.1,65.2,0,16,0,,0,0,22.8,13.8,280.4,1015.9,45.8,15.7,209.8,7.6,11,0,2025-03-03T05:31:00,2025-03-03T18:11:00,0.85,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/4/2025,88.1,77.8,80.6,90.7,76.8,80.7,63.7,83,0,1,0,,0,0,17.1,7.9,167.2,1011.7,30.1,15.6,186.1,6.7,6,0,2025-03-04T05:41:00,2025-03-04T18:12:00,0.88,Clear,"Nắng, nhiệt độ vừa, độ ẩm cao.",clear-day,VVTS
"Ho Chi Minh City, VN",3/5/2025,86.1,77.8,81,88.4,76.8,82.1,65.4,73,0.08,40,13.4,rain,0,0,21,12.2,196.7,1004.5,66,15.7,322.6,11.6,6,0,2025-03-05T05:34:00,2025-03-05T18:13:00,0.92,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/6/2025,87.1,77.3,82.3,89.7,76.6,83.8,68.9,77.1,0.01,21,18.8,rain,0,0,16.2,8.7,140.5,1009.6,67.8,15,237.6,8.6,9,0,2025-03-06T05:36:00,2025-03-06T18:10:00,0.95,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/7/2025,82.6,74.4,78.6,85.2,74.1,77.9,67.1,76.8,0,13,0,,0,0,20.4,12.8,69.4,1007.8,48.7,12.8,187.6,6.8,7,0,2025-03-07T05:41:00,2025-03-07T18:09:00,0.98,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/8/2025,81.7,72.3,76.3,83.2,71.5,76.4,60.2,77.4,0.08,21,18.3,rain,0,0,19.7,12.3,355.7,1009.7,46.4,14.7,247.6,8.9,5,0,2025-03-08T05:37:00,2025-03-08T18:19:00,0.02,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/9/2025,83.3,73.4,77,86.1,71.5,78.7,67.7,71.8,0,6,0,,0,0,14,10.6,319.7,1011.7,55.4,14,260.9,9.4,9,0,2025-03-09T05:39:00,2025-03-09T18:03:00,0.05,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/10/2025,85.4,75.9,79.6,88.4,75.4,78.9,69.6,60.2,0.27,57,68.6,rain,0,0,22.6,16,219.5,1008.9,66.7,15.5,237.4,8.5,7,0,2025-03-10T05:45:00,2025-03-10T18:12:00,0.08,"Rain, Overcast","Mưa, nhiệt độ vừa, độ ẩm trung bình.",rain,VVTS
"Ho Chi Minh City, VN",3/11/2025,87.1,78.4,81.1,89.9,77.6,81.7,66.3,78,0.14,32,29,rain,0,0,17.4,11.7,47.9,1008.6,59,16.7,253,9.1,9,0,2025-03-11T05:38:00,2025-03-11T18:12:00,0.12,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/12/2025,83.2,74.8,78.5,86.2,74.1,78.1,61.4,80.6,0,10,0,,0,0,17.4,10.1,280.6,1009.3,37.2,16.1,229,8.2,7,0,2025-03-12T05:43:00,2025-03-12T18:10:00,0.15,Clear,"Nắng, nhiệt độ vừa, độ ẩm cao.",clear-day,VVTS
"Ho Chi Minh City, VN",3/13/2025,84.2,75.5,78.2,86.1,74.6,78.9,66.5,68.1,0,14,0,,0,0,14.5,8.7,47.5,1009.2,43.5,20.9,309.1,11.1,9,0,2025-03-13T05:31:00,2025-03-13T18:06:00,0.19,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/14/2025,89.1,80.1,83.4,90.5,79.4,84.6,73.1,63,0,1,0,,0,0,17,9.9,287.3,1009.1,48.1,18.7,256.7,9.2,10,0,2025-03-14T05:47:00,2025-03-14T18:08:00,0.22,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/15/2025,86.8,75.7,79.2,88.2,74.9,80.2,62.6,64,0,0,0,,0,0,14.3,9.3,83.8,1009.8,49.6,15.5,304.5,11,6,0,2025-03-15T05:46:00,2025-03-15T18:06:00,0.25,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/16/2025,85.1,76.2,81,86.1,74.5,82,71,78.8,0,4,0,,0,0,23.5,17.6,320.3,1008,45.7,14.7,347.6,12.5,5,0,2025-03-16T05:35:00,2025-03-16T18:11:00,0.29,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/17/2025,84.7,77.7,80.2,86.1,76.3,79.4,64.1,71.4,0,0,0,,0,0,20.4,12.2,217.8,1008.2,35.1,12.2,220,7.9,10,0,2025-03-17T05:42:00,2025-03-17T18:11:00,0.32,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/18/2025,88.4,77.1,80.7,89.9,75.3,81.3,68.2,69.9,0,17,0,,0,0,12.8,8.9,180.9,1010.7,31.9,17.2,273.4,9.8,10,0,2025-03-18T05:44:00,2025-03-18T18:00:00,0.36,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/19/2025,86.4,74.4,78.6,89.2,73.4,80.2,64.3,54.3,0,0,0,,0,0,19,11.3,151.9,1011.5,48.7,13.9,262.5,9.4,7,0,2025-03-19T05:47:00,2025-03-19T18:11:00,0.39,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/20/2025,85.2,77.6,80.8,87.1,77,82.1,68.7,70.6,0,0,0,,0,0,15.5,11.4,15.2,1011,75.1,21.6,200.9,7.2,6,0,2025-03-20T05:40:00,2025-03-20T18:03:00,0.42,Clear,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",clear-day,VVTS
"Ho Chi Minh City, VN",3/21/2025,88.7,78.3,81.7,91.2,77,83,65.1,69,0.01,29,15,rain,0,0,17.5,13.3,18.4,1011.5,69.9,11.6,334,12,7,0,2025-03-21T05:33:00,2025-03-21T18:10:00,0.46,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/22/2025,85.6,76.5,80.5,88.1,75.3,82.4,62.6,81.2,0,17,0,,0,0,14.5,11.3,255.8,1009.8,60.3,18.2,278.9,10,5,10,2025-03-22T05:47:00,2025-03-22T18:05:00,0.49,Clear,"Nắng, nhiệt độ vừa, độ ẩm cao.",clear-day,VVTS
"Ho Chi Minh City, VN",3/23/2025,85.2,76,79,87.4,75.6,78.8,61.8,81.5,0,6,0,,0,0,23.1,13.8,83.2,1005.7,68.7,18.2,228.6,8.2,8,0,2025-03-23T05:36:00,2025-03-23T18:19:00,0.53,Clear,"Nắng, nhiệt độ vừa, độ ẩm cao.",clear-day,VVTS
"Ho Chi Minh City, VN",3/24/2025,85.9,75.7,79.4,88.4,75.4,78.5,71,80.4,0.01,36,5.3,rain,0,0,14.9,11.1,130.9,1010.9,39.3,16,287.4,10.3,7,0,2025-03-24T05:36:00,2025-03-24T18:03:00,0.56,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm cao.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/25/2025,89.8,81.5,83.8,91.5,81.1,84.8,73,76.4,0.03,23,28.2,rain,0,0,16.1,12.2,161,1012.9,37.8,20.9,217.3,7.8,7,0,2025-03-25T05:44:00,2025-03-25T18:11:00,0.59,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/26/2025,87.8,80.3,83.7,89.2,79.2,82.9,67.1,73.3,0.01,45,24.1,rain,0,0,15.5,7.3,325.2,1013.2,61.1,17.9,347.6,12.5,8,0,2025-03-26T05:46:00,2025-03-26T18:19:00,0.63,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/27/2025,85.4,75.4,78.8,87.1,74.9,80.4,61,65,0,23,11.8,rain,0,0,21.5,13.5,353.4,1014,48.1,13.1,299.2,10.8,9,10,2025-03-27T05:34:00,2025-03-27T18:05:00,0.66,Partially cloudy,"Nắng, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/28/2025,88.8,79.1,83.3,90.7,78.3,83.8,71,77,0.02,36,8.1,rain,0,0,15.6,9.3,270.4,1004.3,66.4,14.1,190.5,6.9,7,0,2025-03-28T05:36:00,2025-03-28T18:15:00,0.69,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/29/2025,85.2,75.8,80.1,87.3,75.5,80.8,69.3,53.7,0.01,22,7.2,rain,0,0,20.6,12.6,16.5,1004.8,48,15.8,298.4,10.7,6,0,2025-03-29T05:32:00,2025-03-29T18:12:00,0.73,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
"Ho Chi Minh City, VN",3/30/2025,86.9,76.7,80.3,88.2,75.8,80.6,68.3,56.7,0.01,29,7.2,rain,0,0,22.7,13.3,192.8,1007.4,85.6,20.1,177.4,6.4,7,0,2025-03-30T05:48:00,2025-03-30T18:02:00,0.76,Partially cloudy,"Mưa, nhiệt độ vừa, độ ẩm trung bình.",partly-cloudy-day,VVTS
